Airline ID,Departure,Destination,distance_km,distance_mi
LS,STN,FNC,2537.5,1576.7
LS,STN,FUE,2856.2,1774.7
LS,STN,LCA,3250.2,2019.5
LS,STN,LPA,2963.8,1841.6
LS,STN,MLA,2108.1,1309.9
LS,STN,PFO,3190.9,1982.7
LS,STN,TFS,2996.7,1862.1
LT,HFE,ZUH,1154.0,717.1
LT,HRB,CKG,2457.9,1527.3
LT,HRB,HFE,1721.6,1069.7
LV,ORY,EWR,5857.0,3639.4
LV,ORY,FDF,6851.6,4257.4
LV,ORY,PTP,6752.4,4195.7
LX,DXB,MCT,348.5,216.5
LX,GVA,DUB,1191.3,740.2
LX,GVA,GOT,1337.6,831.1
LX,GVA,VLC,922.1,573.0
LX,ZRH,BDS,1064.7,661.6
LX,ZRH,BIO,1006.3,625.3
LX,ZRH,BOD,771.0,479.1
LX,ZRH,BRE,621.0,385.9
LX,ZRH,DAR,6751.3,4195.0
LX,ZRH,DRS,556.1,345.5
LX,ZRH,GOT,1161.2,721.6
LX,ZRH,GRZ,522.8,324.8
LX,ZRH,INI,1133.7,704.4
LX,ZRH,KRK,872.1,541.9
LX,ZRH,LEJ,514.5,319.7
LX,ZRH,NAP,862.5,535.9
LX,ZRH,WRO,726.8,451.6
LY,TLV,BOS,8818.0,5479.2
LY,TLV,KRK,2364.7,1469.4
LY,TLV,LAS,11825.9,7348.2
LY,TLV,LIS,4021.3,2498.7
LY,TLV,MAN,3785.1,2351.9
LY,TLV,MIA,10608.2,6591.6
LY,TLV,NCE,2735.2,1699.6
LY,TLV,SFO,11921.2,7407.5
M0,ULN,HET,874.8,543.6
M0,ULN,HVD,1126.9,700.2
M0,ULN,IKT,520.4,323.4
M0,ULN,ULO,1108.6,688.9
M1,ATM,ITB,430.0,267.2
M1,ATM,STM,295.9,183.9
M1,MAO,BAZ,392.5,243.9
M1,MAO,CAF,786.5,488.7
M1,MAO,CIZ,363.2,225.7
M1,MAO,ITB,468.8,291.3
M1,MAO,LBR,703.8,437.3
M1,MAO,PIN,365.7,227.2
M1,MAO,SJL,835.2,518.9
M1,MAO,TFF,520.4,323.3
M1,MAO,TMT,440.9,274.0
M1,TFF,ERN,676.2,420.1
M1,TMT,PIN,138.2,85.9
M1,TMT,STM,207.0,128.6
M2,HAM,MHG,473.4,294.1
M2,TXL,MHG,478.7,297.4
M5,BFI,FRD,122.7,76.2
M5,BFI,SEA,9.0,5.6
M9,IEV,LWO,467.7,290.6
M9,IEV,ODS,442.3,274.8
M9,OZH,MSQ,840.9,522.5
MD,DZA,HAH,260.1,161.6
MD,RUN,CAN,7962.4,4947.6
ME,BEY,ABJ,5154.6,3202.9
ME,BEY,CPH,2991.9,1859.1
ME,BEY,MAD,3509.6,2180.7
MF,CGO,DLC,845.0,525.1
MF,CGQ,LYG,1199.7,745.5
MF,CKG,HET,1323.5,822.4
MF,CKG,KOW,908.2,564.3
MF,CKG,SHA,1416.9,880.4
MF,CKG,SZX,1063.1,660.6
MF,CKG,XIC,474.8,295.0
MF,CSX,BAV,1406.7,874.1
MF,CSX,BFJ,769.3,478.0
MF,CSX,HLD,2403.8,1493.7
MF,CSX,INC,,
MF,CSX,LYG,889.4,552.6
MF,CSX,NAO,741.8,460.9
MF,CSX,NKG,671.7,417.4
MF,CSX,SGN,2049.3,1273.4
MF,CSX,SYX,1165.9,724.4
MF,CSX,TNA,1033.8,642.4
MF,CSX,TSN,1274.1,791.7
MF,CSX,XNN,1398.8,869.1
MF,CSX,WUT,1157.6,719.3
MF,DLC,HET,854.2,530.8
MF,DLC,HFE,886.4,550.8
MF,DLC,NKG,839.0,521.3
MF,DLC,PVG,870.1,540.7
MF,FOC,BKI,2256.5,1402.1
MF,FOC,CDG,9616.6,5975.5
MF,FOC,CEB,1796.1,1116.0
MF,FOC,FUK,1343.2,834.6
MF,FOC,HKG,709.0,440.5
MF,FOC,HNY,708.7,440.4
MF,FOC,HZG,1445.0,897.9
MF,FOC,JFK,12483.1,7756.6
MF,FOC,KIX,1767.2,1098.1
MF,FOC,KOW,488.6,303.6
MF,FOC,LZH,1052.0,653.7
MF,FOC,NRT,2253.2,1400.1
MF,FOC,SYD,7442.9,4624.8
MF,FOC,XFN,995.0,618.3
MF,HET,HLD,1120.3,696.1
MF,HET,YIH,1145.2,711.6
MF,HGH,BKK,2731.2,1697.1
MF,HGH,HGH,0.0,0.0
MF,HGH,KWL,1164.3,723.5
MF,HGH,LHW,1707.5,1061.0
MF,HGH,LZH,1279.8,795.3
MF,HGH,MEL,7965.6,4949.6
MF,HGH,MIG,1503.0,934.0
MF,HGH,WMT,1396.1,867.5
MF,HGH,ZUH,1153.7,716.9
MF,HRB,HET,1281.0,796.0
MF,HRB,LYG,1378.3,856.5
MF,HRB,YNT,999.9,621.3
MF,JJN,CGO,1174.1,729.5
MF,JJN,CKG,1300.7,808.2
MF,JJN,CTU,1576.8,979.8
MF,JJN,DVO,2103.4,1307.0
MF,JJN,HAK,995.2,618.4
MF,JJN,HIA,1001.5,622.3
MF,JJN,KHH,305.0,189.5
MF,JJN,MNL,1171.8,728.1
MF,JJN,NNG,1087.9,676.0
MF,JJN,PVG,773.0,480.3
MF,JJN,TAO,1286.7,799.5
MF,JJN,TNA,1347.5,837.3
MF,JJN,TSN,1597.5,992.6
MF,JJN,ZUH,615.8,382.7
MF,KMG,ZUH,1118.7,695.1
MF,LHW,HNY,1365.2,848.3
MF,LHW,KWE,1149.4,714.2
MF,LJG,KWL,992.3,616.6
MF,LJG,ZUH,1427.1,886.7
MF,NKG,YCU,817.5,507.9
MF,PEK,BKI,3796.9,2359.3
MF,PEK,SZX,1956.8,1215.9
MF,SZX,LZH,483.5,300.4
MF,SZX,SHA,1208.4,750.9
MF,TAO,LAX,10112.0,6283.3
MF,TSN,CAN,1790.6,1112.6
MF,TSN,CGQ,879.5,546.5
MF,TSN,KWL,1690.8,1050.6
MF,TSN,LHW,1238.7,769.7
MF,TSN,SHA,952.8,592.1
MF,TSN,URC,2528.7,1571.3
MF,TSN,XNN,1372.9,853.1
MF,WUH,HET,1139.8,708.2
MF,WUH,MIG,903.9,561.6
MF,WUH,NNG,1088.5,676.4
MF,WUH,TYN,787.7,489.5
MF,WUH,WMT,831.6,516.7
MF,WUH,XNN,1293.0,803.4
MF,XIY,GYU,293.1,182.1
MF,XIY,UYN,441.5,274.3
MF,XMN,AMS,9317.2,5789.4
MF,XMN,BKI,2080.8,1293.0
MF,XMN,CEB,1699.6,1056.1
MF,XMN,DPS,3715.8,2308.9
MF,XMN,FOC,218.5,135.8
MF,XMN,HRB,2454.5,1525.1
MF,XMN,INC,,
MF,XMN,KIX,1983.5,1232.5
MF,XMN,LAX,11187.7,6951.7
MF,XMN,LYG,1117.3,694.3
MF,XMN,LZH,885.6,550.3
MF,XMN,MEL,7460.2,4635.6
MF,XMN,MNL,1156.2,718.4
MF,XMN,NRT,2468.3,1533.7
MF,XMN,PNH,2012.3,1250.4
MF,XMN,REP,1946.1,1209.3
MF,XMN,RGN,2436.0,1513.7
MF,XMN,SGN,1948.8,1210.9
MF,XMN,SYD,7381.9,4586.9
MF,XMN,WDS,1138.5,707.5
MF,XMN,WMT,1231.3,765.1
MF,XMN,YNT,1462.5,908.8
MF,XMN,YVR,9822.4,6103.3
MG,ULN,HKG,2909.8,1808.1
MH,BBN,BKM,30.8,19.2
MH,BBN,LGL,50.1,31.1
MH,BBN,ODN,54.2,33.7
MH,BKI,LMN,170.4,105.9
MH,BTU,MKM,107.1,66.6
MH,KCH,LMN,636.0,395.2
MH,KUL,BPN,1745.9,1084.9
MH,KUL,CKG,3044.1,1891.5
MH,KUL,HAK,2134.3,1326.2
MH,KUL,KNO,329.1,204.5
MH,KUL,NKG,3690.4,2293.1
MH,KUL,SUB,1666.8,1035.7
MH,KUL,UPG,2164.0,1344.6
MH,LWY,LMN,44.3,27.5
MH,MKM,SBW,72.5,45.0
MH,MKM,TGC,,
MI,SIN,CMB,2749.7,1708.6
MI,SIN,CNS,5007.2,3111.3
MI,SIN,DPS,1671.5,1038.6
MI,SIN,HIJ,4747.3,2949.8
MI,SIN,KNO,622.1,386.5
MI,SIN,MLE,3397.9,2111.3
MJ,TBS,TLV,1396.5,867.7
MK,DAR,NBO,667.6,414.8
MK,MRU,DAR,2496.9,1551.5
MK,MRU,GVA,9043.6,5619.4
MK,MRU,MAA,4455.8,2768.7
MK,MRU,SIN,5592.0,3474.7
MM,CTS,FUK,1415.0,879.3
MM,CTS,SDJ,519.6,322.9
MM,CTS,TPE,2712.3,1685.3
MM,FUK,TPE,1300.1,807.8
MM,KIX,ASJ,848.2,527.0
MM,KIX,KIJ,524.3,325.8
MM,KIX,KMI,452.9,281.4
MM,KIX,KUH,1231.3,765.1
MM,KIX,PVG,1307.1,812.2
MM,HND,ICN,1209.1,751.3
MM,HND,PVG,1737.2,1079.5
MM,HND,TPE,2121.6,1318.3
MM,NRT,ASJ,1293.1,803.5
MM,NRT,CTS,787.6,489.4
MM,NRT,FUK,939.8,583.9
MM,NRT,KHH,2427.5,1508.4
MM,NRT,OKA,1612.0,1001.6
MM,NRT,TPE,2181.0,1355.2
MM,OKA,BKK,3127.5,1943.3
MM,OKA,FUK,865.0,537.5
MM,OKA,HKG,1456.7,905.1
MM,OKA,KHH,841.1,522.6
MM,OKA,ICN,1258.6,782.0
MM,SDJ,TPE,2354.3,1462.9
MO,YTH,YGT,1705.3,1059.6
MR,LTI,ULZ,150.0,93.2
MR,MXV,HVD,648.4,402.9
MR,MXV,ULO,586.3,364.3
MR,ULG,HVD,170.8,106.1
MR,ULG,ULO,188.2,116.9
MR,ULN,ULO,1108.6,688.9
MR,ULN,UUD,443.5,275.6
MR,UUD,NZH,739.4,459.4
MS,ABV,KAN,365.2,226.9
MS,BKK,HKG,1689.4,1049.7
MS,CAI,NDJ,2616.7,1625.9
MS,CAI,NRT,9592.9,5960.8
MS,NBO,DAR,667.6,414.8
MS,SSH,BGW,1109.1,689.1
MS,SSH,HRG,106.5,66.2
MU,CAN,BKK,1706.1,1060.1
MU,CAN,CTU,1222.6,759.7
MU,CAN,CZX,1142.3,709.8
MU,CAN,PEK,1881.0,1168.8
MU,CAN,WEH,1755.1,1090.6
MU,CAN,YIH,816.7,507.5
MU,CGO,WNZ,991.5,616.1
MU,CGQ,DSN,1402.4,871.4
MU,CGQ,TNA,1068.4,663.9
MU,CGQ,TYN,1297.0,805.9
MU,CGQ,WEH,811.2,504.1
MU,CGQ,YNT,818.2,508.4
MU,CKG,AEB,667.8,414.9
MU,CKG,LJG,711.9,442.4
MU,CKG,WUH,736.2,457.4
MU,CKG,ZHA,1016.4,631.6
MU,CSX,BHY,838.6,521.1
MU,CSX,FOC,685.3,425.8
MU,CSX,HAK,959.6,596.3
MU,CSX,SIN,3141.4,1952.0
MU,CSX,YNT,1275.5,792.6
MU,CSX,ZUH,687.7,427.3
MU,CTU,CGD,765.1,475.4
MU,CTU,HKT,2565.7,1594.3
MU,CTU,KLO,2831.5,1759.4
MU,CTU,LUM,869.8,540.5
MU,CTU,LZH,888.9,552.3
MU,CTU,SHE,2134.8,1326.5
MU,CTU,TCZ,825.6,513.0
MU,CTU,UYN,1007.6,626.1
MU,CTU,WDS,696.1,432.6
MU,CTU,WNZ,1665.0,1034.6
MU,CTU,YIH,721.1,448.1
MU,CTU,YUS,700.1,435.0
MU,CTU,ZHA,1222.2,759.4
MU,CZX,KMG,1809.6,1124.5
MU,CZX,TPE,773.9,480.9
MU,DLC,DSN,1006.8,625.6
MU,DLC,KIX,1320.3,820.4
MU,DLC,KWE,1946.6,1209.6
MU,DLC,NDG,939.9,584.1
MU,DLC,NGB,1016.2,631.5
MU,DLC,SWA,1778.7,1105.2
MU,DLC,TNH,507.1,315.1
MU,DLC,WUX,836.8,520.0
MU,DLC,XUZ,651.3,404.7
MU,DLC,YNT,174.5,108.4
MU,DLU,CSX,1309.2,813.5
MU,DLU,LZO,615.0,382.2
MU,DLU,NKG,1928.1,1198.1
MU,DLU,PEK,2202.4,1368.5
MU,DLU,WUH,1474.3,916.1
MU,DNH,JGN,302.7,188.1
MU,DSN,FUG,903.8,561.6
MU,DSN,LZO,1251.8,777.8
MU,DSN,LYA,573.5,356.4
MU,DSN,TNA,706.1,438.8
MU,DSN,WUH,1045.3,649.5
MU,DSN,YNT,1028.2,638.9
MU,FOC,TYN,1470.8,913.9
MU,FOC,WDS,1125.7,699.5
MU,FOC,WUH,758.4,471.3
MU,HAK,HFE,1483.3,921.7
MU,HAK,LZH,487.7,303.0
MU,HAK,TYN,1991.7,1237.6
MU,HAK,XIY,1622.4,1008.1
MU,HDG,BAV,591.1,367.3
MU,HET,KMG,1935.2,1202.5
MU,HET,LYA,681.2,423.3
MU,HET,LYG,933.2,579.9
MU,HET,YNT,907.9,564.1
MU,HFE,BKK,2625.2,1631.2
MU,HFE,HRB,1721.6,1069.7
MU,HFE,INC,,
MU,HFE,LHW,1362.7,846.8
MU,HFE,MIG,1189.2,738.9
MU,HFE,NNG,1360.6,845.5
MU,HFE,TYN,788.5,490.0
MU,HFE,URC,2923.2,1816.4
MU,HFE,WEH,751.9,467.2
MU,HFE,XNN,1497.6,930.6
MU,HGH,BAR,1591.2,988.7
MU,HGH,BSD,2168.6,1347.5
MU,HGH,CGD,862.6,536.0
MU,HGH,DSN,1408.9,875.5
MU,HGH,ENY,1234.3,767.0
MU,HGH,FSZ,,
MU,HGH,JJN,630.9,392.0
MU,HGH,KIX,1466.0,911.0
MU,HGH,NBS,1463.8,909.6
MU,HGH,OKA,836.7,519.9
MU,HGH,SYD,7831.9,4866.5
MU,HGH,ZHA,1421.1,883.1
MU,HRB,DLC,835.2,519.0
MU,HRB,HEK,511.8,318.0
MU,HRB,NKG,1669.6,1037.5
MU,HRB,SQD,2051.0,1274.4
MU,HRB,TSN,1027.0,638.1
MU,HRB,YKH,647.2,402.1
MU,HRB,UYN,1591.6,989.0
MU,ICN,YNZ,722.5,448.9
MU,INC,CKG,,
MU,INC,CTU,,
MU,INC,JGN,,
MU,INC,TYN,,
MU,INC,WUH,,
MU,JHG,LNJ,210.1,130.6
MU,KHN,LHW,1427.7,887.1
MU,KHN,SWA,593.8,369.0
MU,KHN,TNA,897.1,557.4
MU,KHN,XUZ,598.5,371.9
MU,KHN,YNT,1076.8,669.1
MU,KHN,YNZ,651.7,404.9
MU,KMG,ACX,204.5,127.0
MU,KMG,CDG,8638.6,5367.8
MU,KMG,CWJ,414.0,257.2
MU,KMG,HAN,522.2,324.5
MU,KMG,HDG,1676.2,1041.5
MU,KMG,HIA,1838.4,1142.3
MU,KMG,JGS,1195.8,743.1
MU,KMG,JJN,1578.4,980.8
MU,KMG,JMJ,437.6,271.9
MU,KMG,LPF,264.9,164.6
MU,KMG,LPQ,584.1,362.9
MU,KMG,LZH,660.5,410.4
MU,KMG,PNH,1520.7,944.9
MU,KMG,SGN,1636.0,1016.6
MU,KMG,SQD,1535.7,954.2
MU,KMG,SWA,1385.5,860.9
MU,KMG,SYD,8309.8,5163.4
MU,KMG,TEN,706.1,438.7
MU,KMG,WUX,1852.0,1150.8
MU,KMG,YIW,1753.7,1089.7
MU,KMG,ZHA,873.6,542.8
MU,KWE,CGD,544.8,338.5
MU,KWE,ENH,495.6,308.0
MU,KWE,NGB,1481.5,920.6
MU,KWL,AQG,910.9,566.0
MU,KWL,NGB,1236.7,768.4
MU,KWL,SYX,771.7,479.5
MU,LHW,BAR,2044.2,1270.2
MU,LHW,BKK,2555.1,1587.7
MU,LHW,CGO,950.8,590.8
MU,LHW,CSX,1291.0,802.2
MU,LHW,DNH,868.2,539.5
MU,LHW,DSN,638.9,397.0
MU,LHW,HGH,1707.5,1061.0
MU,LHW,KWE,1149.4,714.2
MU,LHW,LLV,679.5,422.2
MU,LHW,SYX,2103.1,1306.8
MU,LHW,TPE,2102.9,1306.7
MU,LHW,WUX,1644.2,1021.7
MU,LJG,TPE,2104.8,1307.9
MU,LZH,HGH,1279.8,795.3
MU,LZH,NKG,1250.7,777.1
MU,LZH,WNZ,1216.0,755.6
MU,NGB,ACX,1709.6,1062.3
MU,NGB,FSZ,,
MU,NGB,KIX,1393.5,865.9
MU,NGB,LYA,1012.3,629.0
MU,NGB,LZH,1348.0,837.6
MU,NGB,LZO,1560.1,969.4
MU,NGB,SWA,853.8,530.6
MU,NGB,WEH,821.5,510.5
MU,NGB,YCU,1140.7,708.8
MU,NGB,YNJ,1616.6,1004.5
MU,NGB,ZUH,1186.7,737.4
MU,NKG,BKK,2727.2,1694.6
MU,NKG,CTS,2352.2,1461.6
MU,NKG,HKT,3379.1,2099.7
MU,NKG,JGS,674.4,419.1
MU,NKG,LAX,10567.1,6566.1
MU,NKG,LYG,314.6,195.5
MU,NKG,MFM,1187.2,737.7
MU,NKG,RMQ,849.1,527.6
MU,NKG,SWA,939.8,583.9
MU,NKG,TEN,1016.1,631.4
MU,NKG,YBP,1412.1,877.4
MU,NKG,YIN,3526.8,2191.5
MU,NKG,YVR,9127.5,5671.6
MU,NKG,ZHA,1443.3,896.8
MU,NNG,JGS,813.9,505.7
MU,NNG,WNZ,1403.8,872.3
MU,NNG,WUS,1139.3,707.9
MU,PEK,BSD,2327.2,1446.0
MU,PEK,BKK,3317.1,2061.1
MU,PEK,CKG,1464.0,909.7
MU,PEK,CTU,1556.1,966.9
MU,PEK,DAD,2793.1,1735.6
MU,PEK,DOY,343.8,213.6
MU,PEK,DPS,5431.4,3374.9
MU,PEK,HAK,2314.8,1438.4
MU,PEK,KIX,1762.8,1095.4
MU,PEK,LLV,541.1,336.2
MU,PEK,NGO,1871.7,1163.0
MU,PEK,SZX,1956.8,1215.9
MU,PEK,ZAT,1845.1,1146.5
MU,PKX,LYI,526.9,327.4
MU,PVG,AKL,9368.5,5821.3
MU,PVG,BNE,7306.3,4539.9
MU,PVG,CEB,2327.7,1446.4
MU,PVG,CMB,5098.8,3168.2
MU,PVG,CRK,1778.9,1105.4
MU,PVG,DXB,6448.4,4006.9
MU,PVG,GYS,1527.2,949.0
MU,PVG,HIA,387.1,240.5
MU,PVG,HNA,1975.8,1227.7
MU,PVG,HND,1737.2,1079.5
MU,PVG,JGS,836.1,519.5
MU,PVG,KHG,4209.7,2615.8
MU,PVG,KOW,903.7,561.5
MU,PVG,LGW,9252.2,5749.0
MU,PVG,LLF,1127.7,700.7
MU,PVG,LLV,1217.4,756.5
MU,PVG,LPF,1712.1,1063.8
MU,PVG,MAD,10269.9,6381.4
MU,PVG,MLE,5860.7,3641.6
MU,PVG,NGB,150.1,93.2
MU,PVG,ORD,11334.0,7042.6
MU,PVG,PRG,8520.7,5294.5
MU,PVG,RGN,3037.8,1887.6
MU,PVG,SWA,993.0,617.0
MU,PVG,TEN,1261.5,783.9
MU,PVG,UYN,1372.4,852.8
MU,PVG,YIH,987.4,613.6
MU,PVG,YKH,1046.3,650.2
MU,PVG,YYZ,11414.4,7092.6
MU,PVG,ZQZ,1232.5,765.8
MU,PVG,ZYI,1486.7,923.8
MU,SHA,BHY,1608.0,999.2
MU,SHA,DLU,2141.9,1330.9
MU,SHA,INC,,
MU,SHA,WEH,671.0,416.9
MU,SHE,CTU,2134.8,1326.5
MU,SHE,HIA,952.9,592.1
MU,SHE,INC,,
MU,SHE,NKG,1174.7,729.9
MU,SHE,WUX,1160.4,721.0
MU,SHE,YNZ,957.8,595.2
MU,SWA,CSX,611.3,379.8
MU,SWA,HAK,742.5,461.3
MU,SWA,HNY,539.4,335.1
MU,SWA,HSN,917.3,570.0
MU,SWA,LZH,726.7,451.6
MU,SWA,TAO,1461.7,908.3
MU,SWA,WNZ,651.6,404.9
MU,SWA,WUH,835.5,519.2
MU,SWA,YIH,923.9,574.1
MU,SYX,HNY,1011.8,628.7
MU,SYX,NAO,1427.2,886.8
MU,SYX,WUX,1837.6,1141.8
MU,SYX,XIY,1796.3,1116.2
MU,SZX,BKK,1700.4,1056.6
MU,SZX,CTU,1318.3,819.1
MU,SZX,UYN,1793.6,1114.5
MU,TAO,CGD,1155.2,717.8
MU,TAO,DSN,989.1,614.6
MU,TAO,HNY,1272.4,790.6
MU,TAO,KHN,923.3,573.7
MU,TAO,NBS,896.2,556.9
MU,TAO,SFO,9569.8,5946.4
MU,TAO,TNH,808.2,502.2
MU,TAO,YBP,1697.1,1054.5
MU,TAO,YCU,853.0,530.0
MU,TAO,YIW,770.3,478.6
MU,TPE,HIA,990.1,615.2
MU,TPE,TXN,595.2,369.8
MU,URC,HFE,2923.2,1816.4
MU,URC,KMG,2516.0,1563.4
MU,URC,TYN,2214.4,1376.0
MU,URC,WDS,2389.3,1484.7
MU,URC,YIN,491.9,305.7
MU,TSN,HLH,873.4,542.7
MU,TSN,LZO,1584.3,984.4
MU,TYN,BAR,2079.9,1292.4
MU,TYN,BKK,2922.5,1816.0
MU,TYN,HKT,3595.8,2234.3
MU,TYN,KHN,1033.2,642.0
MU,TYN,KWE,1360.9,845.6
MU,TYN,NNG,1736.4,1078.9
MU,TYN,SYX,2184.6,1357.4
MU,TYN,WNZ,1335.2,829.7
MU,TYN,YIH,806.5,501.1
MU,TYN,YIW,1158.3,719.7
MU,TYN,YNT,771.3,479.2
MU,WEH,CJJ,471.1,292.7
MU,WEH,ICN,374.6,232.8
MU,WEH,TAE,591.6,367.6
MU,WEH,YNJ,882.0,548.1
MU,WUH,DAT,1033.6,642.2
MU,WUH,DLU,1474.3,916.1
MU,WUH,HPG,379.6,235.9
MU,WUH,JNZ,1301.6,808.8
MU,WUH,PZI,1298.5,806.8
MU,WUH,RIZ,700.6,435.4
MU,WUH,RGN,2393.6,1487.3
MU,WUH,SYD,8175.5,5080.0
MU,WUH,WDS,371.3,230.7
MU,WUH,YBP,957.8,595.2
MU,WUH,YNT,987.6,613.7
MU,WUH,YNZ,636.4,395.4
MU,WUH,ZHA,1131.2,702.9
MU,WUS,TNA,1020.7,634.2
MU,WUX,KHH,991.6,616.1
MU,WUX,TEN,1146.1,712.1
MU,XIY,BAV,688.5,427.8
MU,XIY,BPL,2528.7,1571.3
MU,XIY,DLU,1270.0,789.1
MU,XIY,DXB,5190.1,3225.0
MU,XIY,HTN,2612.9,1623.6
MU,XIY,HNY,916.7,569.6
MU,XIY,JIC,731.1,454.3
MU,XIY,KCA,2393.1,1487.0
MU,XIY,KRY,2356.3,1464.1
MU,XIY,LED,6130.7,3809.4
MU,XIY,LLV,419.1,260.4
MU,XIY,LZH,1140.3,708.5
MU,XIY,MAD,9183.7,5706.5
MU,XIY,MFM,1446.6,898.9
MU,XIY,NAO,472.9,293.8
MU,XIY,PRG,7437.7,4621.6
MU,XIY,QSZ,2854.1,1773.4
MU,XIY,RKZ,1917.1,1191.2
MU,XIY,SWA,1425.6,885.9
MU,XIY,YIN,2572.9,1598.7
MU,XIY,YNT,1181.8,734.4
MU,XMN,YBP,1429.1,888.0
MU,XNN,BKK,2543.7,1580.6
MU,XNN,DSN,759.7,472.1
MU,XNN,GMQ,282.6,175.6
MU,XNN,HXD,430.1,267.2
MU,XNN,KMG,1273.3,791.2
MU,XNN,KWL,1469.6,913.1
MU,XNN,WUH,1293.0,803.4
MU,YIH,TXN,657.9,408.8
MU,YNJ,KIX,1065.7,662.2
MU,YNT,CGO,749.4,465.7
MU,YNT,CKG,1607.2,998.6
MU,YNT,CTU,1772.9,1101.6
MU,YNT,DQA,1084.3,673.7
MU,YNT,FOC,1285.2,798.6
MU,YNT,HFE,727.7,452.2
MU,YNT,HGH,802.2,498.5
MU,YNT,JMU,1288.3,800.5
MU,YNT,JNZ,412.3,256.2
MU,YNT,KHN,1076.8,669.1
MU,YNT,KMG,2216.3,1377.2
MU,YNT,MDG,1048.1,651.3
MU,YNT,NGB,842.3,523.4
MU,YNT,NGO,1412.9,877.9
MU,YNT,WUX,662.5,411.7
MU,YNT,YNJ,917.4,570.0
MU,YNZ,ICN,722.5,448.9
MU,ZUH,CTU,1337.5,831.1
MU,ZUH,NKG,1211.1,752.5
MU,ZUH,XIY,1455.1,904.2
MV,ATH,BGW,1902.3,1182.0
MV,ATH,JED,2321.6,1442.6
MV,ATH,STN,2407.9,1496.2
MW,HNL,LUP,99.2,61.7
MW,MKK,LUP,14.2,8.8
MZ,AXJ,FUK,125.7,78.1
MZ,KMJ,ITM,475.5,295.5
N4,OVB,YKS,2775.2,1724.4
N4,SVO,AER,1404.2,872.5
N4,SVO,CEK,1505.9,935.7
N4,SVO,CSY,616.7,383.2
N4,SVO,EVN,1832.3,1138.6
N4,SVO,FEG,3032.9,1884.5
N4,SVO,LED,599.3,372.4
N4,SVO,KHV,6136.9,3813.3
N4,SVO,KJA,3325.9,2066.6
N4,SVO,KRR,1222.5,759.6
N4,SVO,KUF,861.7,535.5
N4,SVO,KZN,741.9,461.0
N4,SVO,MRV,1366.2,848.9
N4,SVO,MQF,1395.5,867.1
N4,SVO,NBC,917.5,570.1
N4,SVO,OVB,2800.4,1740.1
N4,SVO,PEE,1145.2,711.6
N4,SVO,REN,1265.8,786.6
N4,SVO,ROV,958.3,595.5
N4,SVO,SIP,1238.0,769.3
N4,SVO,SVX,1436.3,892.5
N4,SVO,UFA,1176.5,731.0
N4,SVO,VRA,9524.2,5918.0
N9,KTM,BDP,296.9,184.5
N9,KTM,BIR,232.0,144.1
N9,KTM,BWA,192.6,119.7
N9,KTM,DHI,482.5,299.8
N9,KTM,KEP,365.6,227.2
N9,KTM,RJB,189.5,117.8
,HAS,AJF,303.5,188.6
,HAS,AQI,447.5,278.1
,HAS,ELQ,242.5,150.7
,HAS,JED,689.5,428.4
,HAS,MED,376.9,234.2
,HAS,RAE,389.4,241.9
,HAS,RAH,300.5,186.7
,HAS,RUH,571.0,354.8
,HAS,TUI,552.6,343.4
,HAS,TUU,508.5,316.0
,HAS,ULH,368.3,228.9
,HAS,URY,614.3,381.7
NE,CAI,AJF,838.3,520.9
NE,CAI,ELQ,1283.3,797.4
NE,CAI,HAS,1045.0,649.3
NE,CAI,JED,1216.7,756.0
NE,CAI,TIF,1325.3,823.5
NE,CAI,TUU,542.1,336.9
NE,CAI,YNB,935.5,581.3
NF,EAE,VLS,37.2,23.1
NF,LNE,SSR,44.0,27.3
NF,SON,MTV,211.2,131.3
NF,SON,TOH,250.1,155.4
NF,VLI,NAN,966.2,600.4
NH,CTS,AOJ,241.6,150.1
NH,CTS,MYJ,1265.5,786.4
NH,HND,CAN,2884.9,1792.6
NH,HND,JFK,10875.2,6757.5
NH,HND,KUL,5350.3,3324.5
NH,HND,MMY,1832.8,1138.8
NH,HND,NGO,281.1,174.7
NH,HND,ORD,10123.9,6290.7
NH,HND,PVG,1737.2,1079.5
NH,HND,SYD,7818.2,4858.0
NH,HND,VIE,9142.8,5681.1
NH,ITM,AOJ,806.4,501.1
NH,ITM,HKD,907.3,563.8
NH,KIX,MMY,1438.9,894.1
NH,NGO,MMY,1575.1,978.7
NH,NRT,BRU,9458.5,5877.2
NH,NRT,KUL,5408.9,3360.9
NH,NRT,MEX,11253.7,6992.8
NH,NRT,PNH,4469.3,2777.1
NH,NRT,WUH,2487.8,1545.9
NH,OKA,IWK,987.5,613.6
NH,OKA,KKJ,910.9,566.0
NHG,POA,RIG,,
NK,ACY,EWR,141.6,88.0
NK,ACY,IND,1003.8,623.7
NK,ATL,AUS,1306.0,811.5
NK,ATL,BOS,1521.6,945.5
NK,ATL,BWI,927.5,576.3
NK,ATL,CLE,893.8,555.4
NK,ATL,DTW,958.2,595.4
NK,ATL,EWR,1199.3,745.2
NK,ATL,IAH,1107.6,688.2
NK,ATL,LAS,2804.8,1742.8
NK,ATL,LAX,3125.8,1942.3
NK,ATL,MCO,650.7,404.3
NK,ATL,MSP,1459.7,907.0
NK,ATL,MSY,683.6,424.8
NK,ATL,ORD,976.3,606.7
